Report ID,Year,Country,Region,Name of Project,Commodity Type,Commodity,EITI Production Volumes,Unit,Price from EITI Report,Per Unit,Name of Companies Operating the Project,Payments Received by Government (US$),Payments Made by Companies (US$),Page of the Report
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,B Block,"Oil, Gas",Gas,26904622.0,MSCF,Not given,,,,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Cepu,"Oil, Gas",Oil,7806732.0,barrels,Not given,,Mobil Cepu Ltd.,142754000.0,142754000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Cepu,"Oil, Gas",,,,,,Ampolex (Cepu) PTE. Ltd,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Cepu,"Oil, Gas",,,,,,PT Pertamina EP Cepu,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Cepu,"Oil, Gas",,,,,,PT Sarana Patra Hulu Cepu,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Cepu,"Oil, Gas",,,,,,PT Blora Patragas Hulu,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Cepu,"Oil, Gas",,,,,,PT Asri Dharma Sejahtera,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Cepu,"Oil, Gas",,,,,,PT Petrogas Jatim Utama Cendana,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South East Sumatera,"Oil, Gas",Oil,12366325.0,barrels,Not given,,CNOOC SES Ltd.,865706000.0,865706000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South East Sumatera,"Oil, Gas",Gas,23588268.0,MSCF,Not given,,Pt PHE OSES,15163000.0,15163000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South East Sumatera,"Oil, Gas",,,,,,KNOC Sumatra Ltd,9002000.0,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South East Sumatera,"Oil, Gas",,,,,,Salamander Energy (Sumatra) BV,4473000.0,4473000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South East Sumatera,"Oil, Gas",,,,,,Orchard Energy Sumatra BV,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South East Sumatera,"Oil, Gas",,,,,,Fortuna Resources (Sunda) Ltd,6940000.0,3531000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South East Sumatera,"Oil, Gas",,,,,,Talisman UK (South East Sumatra) Ltd,,2093000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South East Sumatera,"Oil, Gas",,,,,,Talisman Resources (Bahamas) Ltd,,1635000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Muturi,"Oil, Gas",Oil,411244.0,barrels,Not given,,BP Muturi Holdings BV,17231000.0,17234000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Muturi,"Oil, Gas",Gas,63975217.0,MSCF,Not given,,CNOOC Muturia Ltd,20304000.0,20304000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Muturi,"Oil, Gas",,,,,,Indonesia Natural Gas Resources Muturi Inc,6944000.0,7077000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Coastal Plains Pekanbaru,"Oil, Gas",Oil,5903492.0,barrels,Not given,,JOB PT Bumi Siak Pusako-Pertamina Hulu,464693000.0,464693000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Coastal Plains Pekanbaru,"Oil, Gas",,,,,,PT PHE CPP,14883000.0,14883000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Offshore Northwest Java,"Oil, Gas",Oil,11689244.0,barrels,Not given,,Pertamina Hulu Energi ONWJ Ltd.,863199000.0,863199000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Offshore Northwest Java,"Oil, Gas",Gas,63045066.0,MSCF,Not given,,CNOOC ONWJ Ltd,55222000.0,55222000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Offshore Northwest Java,"Oil, Gas",,,,,,PT PHE Jawa Ltd,797000.0,797000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Offshore Northwest Java,"Oil, Gas",,,,,,Salamander Energy (Java) BV,5207000.0,5207000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Offshore Northwest Java,"Oil, Gas",,,,,,Talisman Energy,5369000.0,5369000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Offshore Northwest Java,"Oil, Gas",,,,,,EMP ONWJ Ltd,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Offshore Northwest Java,"Oil, Gas",,,,,,Risco Energy ONWJ BV,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,West Madura,"Oil, Gas",Oil,1050814.0,barrels,Not given,,Pertamina Hulu Energi West Madura Offshore,-11378000.0,-11378000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,West Madura,"Oil, Gas",Gas,10166433.0,MSCF,Not given,,,,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Tuban,"Oil, Gas",Oil,3660210.0,barrels,Not given,,JOB Pertamina - PetroChina East Java Ltd,164155000.0,167283000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Tuban,"Oil, Gas",Gas,1855434.0,MSCF,Not given,,PT PHE Tuban East Java,121672000.0,121672000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Tuban,"Oil, Gas",,,,,,PT PHE Tuban,9648000.0,9648000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Salawati Island JOB,"Oil, Gas",Oil,758990.0,barrels,Not given,,JOB Pertamina - PetroChina Salawati Ltd,17759000.0,17759000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Salawati Island JOB,"Oil, Gas",,,,,,PT PHE Salawati ,10091000.0,10091000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Salawati Island JOB,"Oil, Gas",,,,,,Lundin Indonesia BV / RHP Salawati Island BV,386000.0,386000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Salawati Island JOB,"Oil, Gas",,,,,,Pearl Oil (Island) Ltd/Petrogas (Island) Ltd,497000.0,497000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Salawati Island JOB,"Oil, Gas",,,,,,Petrogas (Island) Ltd,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,"Senoro - Toili, Sulawesi","Oil, Gas",Oil,544696.0,barrels,Not given,,PT Pertamina - Medco E&P Tomori Sulawesi,9794000.0,9794000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,"Senoro - Toili, Sulawesi","Oil, Gas",,,,,,PT PHE Tomori,10463000.0,10463000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,"Senoro - Toili, Sulawesi","Oil, Gas",,,,,,BUT Tomori E&P Limited,503000.0,503000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Pendopo-Raja JOB,"Oil, Gas",Oil,239215.0,barrels,Not given,,JOB Pertamina-Golden Spike Energy Indonesia Ltd,5228000.0,6122000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Pendopo-Raja JOB,"Oil, Gas",Gas,425268.0,MSCF,Not given,,PT PHE Raja Tempirai,5004000.0,5004000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Jabung,"Oil, Gas",Oil,6524747.0,barrels,Not given,,PetroChina International Jabung Ltd.,922327000.0,922327000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Jabung,"Oil, Gas",Gas,55192318.0,MSCF,Not given,,PP Oil&Gas (Jabung-Indonesia) Ltd,101801000.0,101801000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Jabung,"Oil, Gas",,,,,,Petronas Carigali Jabung Ltd,109335000.0,109335000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Jabung,"Oil, Gas",,,,,,PT PHE Jabung,52422000.0,52422000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Salawati Basin,"Oil, Gas",Oil,2255436.0,barrels,Not given,,Petrochina International Bermuda Ltd,144682000.0,144682000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Salawati Basin,"Oil, Gas",Gas,503621.0,MSCF,Not given,,Lundin International BV/RHP Salawati Basin BV,4186000.0,4186000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Salawati Basin,"Oil, Gas",,,,,,Pearl Oil (Basin) Ltd/Petrogas (Basin) Ltd,5553000.0,5553000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Salawati Basin,"Oil, Gas",,,,,,RHP Salawati Basin,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Salawati Basin,"Oil, Gas",,,,,,PT PHE Salawati Basin,1327000.0,1327000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Bangko,"Oil, Gas",Oil,23000.0,barrels,Not given,,PetroChina International Bangko Ltd.,329000.0,329000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Bangko,"Oil, Gas",,,,,,SK Corporation,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Berau,"Oil, Gas",Oil,1366796.0,barrels,Not given,,BP Berau Ltd.,84528000.0,85283000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Berau,"Oil, Gas",Gas,212625923.0,MSCF,Not given,,Ml Berau BV,13313000.0,13313000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Berau,"Oil, Gas",,,,,,Nippon Oil Exploration (Berau) Ltd,11550000.0,11550000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Berau,"Oil, Gas",,,,,,KG Berau Petroleum Ltd,8084000.0,8084000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Wiriagar,"Oil, Gas",Oil,138146.0,barrels,Not given,,BP Wiriagar Ltd.,9249000.0,9342000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Wiriagar,"Oil, Gas",Gas,21490692.0,MSCF,Not given,,Talisman Wiriagar Overseas Ltd,3279000.0,3205000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Wiriagar,"Oil, Gas",,,,,,KG Wiriagar Petroleum Ltd,1746000.0,1746000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Rimau,"Oil, Gas",Oil,6034190.0,barrels,Not given,,PT Medco E&P Rimau,384957000.0,384957000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Rimau,"Oil, Gas",Gas,2339380.0,MSCF,Not given,,Perusda Pertambangan & Energi,2754000.0,2754000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South & Central Sumatra,"Oil, Gas",Oil,2715261.0,barrels,Not given,,PT Medco E&P Indonesia,419430000.0,419430000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South & Central Sumatra,"Oil, Gas",Gas,43785025.0,MSCF,Not given,,,,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Tarakan,"Oil, Gas",Oil,864596.0,barrels,Not given,,PT Medco E&P Tarakan,76111000.0,76111000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Tarakan,"Oil, Gas",Gas,1677906.0,MSCF,Not given,,,,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Lematang,"Oil, Gas",Oil,134.0,barrels,Not given,,PT Medco E&P Lematang,4492000.0,4492000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Lematang,"Oil, Gas",Gas,9819032.0,MSCF,Not given,,Lematang E&P Limited,,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Lematang,"Oil, Gas",,,,,,Lundin Lematang BV,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Block A,"Oil, Gas",,,,,,PT Medco E&P Malaka,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Block A,"Oil, Gas",,,,,,Premier Oil Sumatra (North) BV,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Block A,"Oil, Gas",,,,,,Japex Block A Ltd,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Natuna Sea Block A,"Oil, Gas",Oil,874135.0,barrels,Not given,,Premier Oil Natuna SEA BV,245866000.0,231457000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Natuna Sea Block A,"Oil, Gas",Gas,54512.0,MSCF,Not given,,Kupfec Indonesia (Natuna) BV,30305000.0,30305000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Natuna Sea Block A,"Oil, Gas",,,,,,Natuna 2 BV,20911000.0,20911000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Natuna Sea Block A,"Oil, Gas",,,,,,Natuna 1 BV,13637000.0,13637000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Malacca Strait,"Oil, Gas",Oil,2607065.0,barrels,Not given,,EMP Malacca Strait S.A,158154000.0,155534000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Malacca Strait,"Oil, Gas",,,,,,OOGC Malacca,6959000.0,6959000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Malacca Strait,"Oil, Gas",,,,,,Malacca Petroleum Limited,312000.0,233000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Malacca Strait,"Oil, Gas",,,,,,PT Imbang Tata Alam,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Kangean,"Oil, Gas",Oil,923906.0,barrels,Not given,,Kangean Energy Indonesia Ltd.,18533000.0,18481000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Kangean,"Oil, Gas",Gas,8885555.0,MSCF,Not given,,EMP Exploration (Kangean),,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Korinci,"Oil, Gas",Gas,1348585.0,MSCF,Not given,,EMP Korinci Baru Ltd,246000.0,246000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Brantas,"Oil, Gas",Gas,1581449.0,MSCF,Not given,,Lapindo Brantas Inc.,1098000.0,1098000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Brantas,"Oil, Gas",,,,,,PT Prakarsa Brantas,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Brantas,"Oil, Gas",,,,,,Minarak Labuan Co,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Bentu,"Oil, Gas",Gas,5032462.0,MSCF,Not given,,EMP Bentu Limited,1751000.0,1749000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Tonga,"Oil, Gas",,,,,,PT EMP Tonga,563000.0,563000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Tonga,"Oil, Gas",,,,,,PT Kencana Surya Perkasa,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",Oil,1035053.0,barrels,Not given,,Star Energy (Kakap) Ltd.,155971000.0,155971000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",Gas,12754987.0,MSCF,Not given,,Premier Oil Kakap BV,12254000.0,12254000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",,,,,,SPC Kakap Limited,11128000.0,11128000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",,,,,,Novus UK (Kakap) Ltd,8046000.0,8046000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",,,,,,PT PHE Kakap,7426000.0,7426000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",,,,,,Novus Petroleum Canada (Kakap) Ltd,1772000.0,1772000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",,,,,,Natuna UK (Kakap 2) Ltd,3725000.0,3725000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",,,,,,Novus Nominees Pty Ltd,1949000.0,1949000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Ogan Komering,"Oil, Gas",Oil,1628846.0,barrels,Not given,,JOB Pertamina - Talisman (Ogan Konering) Ltd,65574000.0,65574000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Ogan Komering,"Oil, Gas",Gas,2727572.0,MSCF,Not given,,PT PHE Ogan Komering,46023000.0,46023000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Ogan Komering,"Oil, Gas",,,,Not given,,BUT Talisman (Ogan Komering) Ltd.,,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Pangkah,"Oil, Gas",Oil,1633255.0,barrels,Not given,,Hess (Indonesia-Pangkah) Ltd.,34832000.0,34832000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Pangkah,"Oil, Gas",Gas,14758838.0,MSCF,Not given,,Kupfec Indonesia Pangkah BV,,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Pangkah,"Oil, Gas",,,,,,Hess (Indonesia-Pangkah) LLC,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Sampang,"Oil, Gas",Oil,867961.0,barrels,Not given,,Santos (Sampang) Pty. Ltd,43343000.0,43343000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Sampang,"Oil, Gas",Gas,19022644.0,MSCF,Not given,,Singapore Petroleum Company Ltd,,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Sampang,"Oil, Gas",,,,,,Cue Sampang Pty Ltd,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Madura,"Oil, Gas",Gas,42452633.0,MSCF,Not given,,Santos (Madura Offshore) Pty. Ltd.,66448000.0,66448000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Madura,"Oil, Gas",,,,,,Petronas Carigali Madura lrd,5792000.0,5792000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Madura,"Oil, Gas",,,,,,Petrogas Pantai Madura,4310000.0,4310000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Sengkang,"Oil, Gas",Gas,14049879.0,MSCF,Not given,,Energy Equity Epic (Sengkang) Pty. Ltd.,13318000.0,13318000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Seram Non Bula,"Oil, Gas",Oil,891842.0,barrels,Not given,,CITIC Seram Energy Ltd.,6957000.0,6957000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Seram Non Bula,"Oil, Gas",,,,,,Kufpec (Indonesia) Limited,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Seram Non Bula,"Oil, Gas",,,,,,Gulf petroleum Investment Co,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Seram Non Bula,"Oil, Gas",,,,,,Lion International Investment Ltd,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Bula,"Oil, Gas",Oil,147787.0,barrels,Not given,,Kalrez Petroleum (Seram) Ltd.,2044000.0,2044000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Tungkal,"Oil, Gas",Oil,224991.0,barrels,Not given,,Mont D'Or Oil Tungkai Ltd,3173000.0,3173000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Tungkal,"Oil, Gas",,,,,,Fuel-X,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Selat Panjang,"Oil, Gas",Oil,93601.0,barrels,Not given,,Petroselat Ltd.,1505000.0,1505000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Selat Panjang,"Oil, Gas",,,,,,Petrochina International Selat Panjang ltd,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Selat Panjang,"Oil, Gas",,,,,,International Mineral Resources Inc.,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Wailawi,"Oil, Gas",Gas,367365.0,MSCF,Not given,,BUMD Benuo Taka,597000.0,597000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Gebang,"Oil, Gas",Oil,13626.0,barrels,Not given,,JOB Pertamina-Costa International Group Ltd,193000.0,193000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Gebang,"Oil, Gas",Gas,264018.0,MSCF,Not given,,PT PHE Gebang,,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Gebang,"Oil, Gas",,,,,,EMP Genbang Ltd,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Langgak,"Oil, Gas",Oil,217056.0,barrels,Not given,,SPR Langgak,15488000.0,15488000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Langgak,"Oil, Gas",,,,,,Kingswood Capital Ltd,1062000.0,1062000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Merangin II,"Oil, Gas",Oil,391293.0,barrels,Not given,,PT Sele Raya Merangin Dua,4475000.0,4475000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Merangin II,"Oil, Gas",,,,,,Merangin BV,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Merangin II,"Oil, Gas",,,,,,Sinochem Merangin Ltd,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Bawean,"Oil, Gas",Oil,340568.0,barrels,Not given,,Camar Resources Canada Inc,3083000.0,2985000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Bawean,"Oil, Gas",,,,,,Camar Bawean Petroleum Ltd,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Pase,"Oil, Gas",Oil,28401.0,barrels,Not given,,Triangle Pase,2881000.0,2881000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Pase,"Oil, Gas",Gas,615297.0,MSCF,Not given,,,,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,"Jambi Merang Block, Ons. Jambi","Oil, Gas",Oil,917870.0,barrels,Not given,,JOB Pertamina - Talisman Jambi Merang,54503000.0,54503000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,"Jambi Merang Block, Ons. Jambi","Oil, Gas",Gas,20481081.0,MSCF,Not given,,PT PHE Jambi Merang,37303000.0,37303000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,"Jambi Merang Block, Ons. Jambi","Oil, Gas",,,,,,Talisman (Jambi Merang) Limited,8793000.0,8793000.0,Appendix F (of oil & gas report)
