MEASURE,,,US Dollars at current prices and current exchange rates in millions,,,,,,,,,,Percentage of total trade in goods and services,,,,,,,,
FLOW,,,Exports,,,,Imports,,,Balance,,,Exports,,,Imports,,,Balance,,
SERIES,,,Total trade in services ,Total trade in goods and services,Total trade in goods and services (US$),Total trade in goods,Total trade in services ,Total trade in goods and services,Total trade in goods,Total trade in services ,Total trade in goods and services,Total trade in goods,Total trade in services ,Total trade in goods and services,Total trade in goods,Total trade in services ,Total trade in goods and services,Total trade in goods,Total trade in services ,Total trade in goods and services,Total trade in goods
YEAR,ECONOMY,Lookup,,,,,,,,,,,,,,,,,,,
2009,Madagascar,2009_Madagascar,892.44,1944.42391387,1944423913.87,1051.98391387,1261.5,3980.43585009,2718.93585009,-369.06,-2036.01193622,-1666.95193622,45.8973988971,100.0,54.1026011029,31.6925092505,100.0,68.3074907495,..,..,..
2009,Mali,2009_Mali,354.26689,2127.927,2127927000.0000002,1773.66011,825.56434,2811.877,1986.31266,-471.29745,-683.95,-212.65255,16.6484512862,100.0,83.3515487138,29.3599023001,100.0,70.6400976999,..,..,..
2009,Mauritania,2009_Mauritania,158.7,1528.8,1528800000.0,1370.1,637.5,2067.3,1429.8,-478.8,-538.5,-59.7,10.3806907378,100.0,89.6193092622,30.8373240459,100.0,69.1626759541,..,..,..
2009,Mongolia,2009_Mongolia,414.54,2299.92,2299920000.0,1885.38,557.771,2631.931,2074.16,-143.231,-332.011,-188.78,18.0241051863,100.0,81.9758948137,21.1924628723,100.0,78.8075371277,..,..,..
2009,Mozambique,2009_Mozambique,611.67,2758.85,2758850000.0,2147.18,1044.288,4466.298,3422.01,-432.618,-1707.448,-1274.83,22.1711945195,100.0,77.8288054805,23.3815119367,100.0,76.6184880633,..,..,..
2009,Niger,2009_Niger,99.922,1096.776,1096776000.0,996.854,734.699,2528.879,1794.18,-634.777,-1432.103,-797.326,9.1105202886,100.0,90.8894797114,29.0523587724,100.0,70.9476412276,..,..,..
2009,Nigeria,2009_Nigeria,2217.87,58385.274,58385274000.0,56167.404,18696.6,49475.909,30779.309,-16478.73,8909.365,25388.095,3.7986804686,100.0,96.2013195314,37.7893006473,100.0,62.2106993527,..,..,..
2009,Norway,2009_Norway,38446.296754,159900.418055,159900418055.0,121454.121301,36723.740407,103872.087265,67148.346858,1722.556347,56028.33079,54305.774443,24.0439000858,100.0,75.9560999142,35.3547727536,100.0,64.6452272464,..,..,..
2009,Peru,2009_Peru,3635.577,30597.077,30597077000.0,26961.5,4811.574,25822.274,21010.7,-1175.997,4774.803,5950.8,11.8821056011,100.0,88.1178943989,18.6334247712,100.0,81.3665752288,..,..,..
2009,Sierra Leone,2009_Sierra Leone,103.559,373.932,373932000.0,270.373,137.724,755.229,617.505,-34.165,-381.297,-347.132,27.6946075757,100.0,72.3053924243,18.2360582022,100.0,81.7639417978,..,..,..
2009,Timor-Leste,2009_Timor-Leste,51.627,66.192,66191999.99999999,14.565,826.713,1161.24,334.527,-775.086,-1095.048,-319.962,77.9958303118,100.0,22.0041696882,71.1922599979,100.0,28.8077400021,..,..,..
2009,Togo,2009_Togo,293.551,1196.575,1196575000.0,903.024,374.718,1689.878,1315.16,-81.167,-493.303,-412.136,24.5326034724,100.0,75.4673965276,22.1742634675,100.0,77.8257365325,..,..,..
2009,Trinidad and Tobago,2009_Trinidad and Tobago,764.8,9986.18,9986180000.0,9221.38,383.1,7363.3,6980.2,381.7,2622.88,2241.18,7.6585841633,100.0,92.3414158367,5.2028302527,100.0,94.7971697473,..,..,..
2009,Tanzania,2009_Tanzania,1854.64,5152.73,5152730000.0,3298.09,1721.951,7556.101,5834.15,132.689,-2403.371,-2536.06,35.9933472159,100.0,64.0066527841,22.7888827849,100.0,77.2111172151,..,..,..
2009,Yemen,2009_Yemen,1237.18,7092.2,7092200000.0,5855.02,2132.84,10000.67,7867.83,-895.66,-2908.47,-2012.81,17.4442345112,100.0,82.5557654888,21.3269710929,100.0,78.6730289071,..,..,..
2009,Zambia,2009_Zambia,240.88,4559.94,4559940000.0,4319.06,660.557,4073.957,3413.4,-419.677,485.983,905.66,5.2825256473,100.0,94.7174743527,16.2141377535,100.0,83.7858622465,..,..,..
2010,Afghanistan,2010_Afghanistan,3139.839,5975.839,5975839000.0,2836.0,1247.802,10386.802,9139.0,1892.037,-4410.963,-6303.0,52.5422287983,100.0,47.4577712017,12.0133415463,100.0,87.9866584537,..,..,..
2010,Albania,2010_Albania,2307.63,3855.53,3855530000.0,1547.9,2007.91,6313.26,4305.35,299.72,-2457.73,-2757.45,59.8524716446,100.0,40.1475283554,31.8046460941,100.0,68.1953539059,..,..,..
2010,Azerbaijan,2010_Azerbaijan,2113.945,28589.945,28589945000.0,26476.0,3845.983,10591.585,6745.602,-1732.038,17998.36,19730.398,7.3940156233,100.0,92.6059843767,36.3116851727,100.0,63.6883148273,..,..,..
2010,Burkina Faso,2010_Burkina Faso,303.755,1889.094,1889094000.0,1585.339,831.963,2556.719,1724.756,-528.208,-667.625,-139.417,16.079401025,100.0,83.920598975,32.5402596062,100.0,67.4597403938,..,..,..
2010, Cameroon,2010_ Cameroon,1159.31,5644.51,5644510000.0,4485.2,1745.55,6408.19,4662.64,-586.24,-763.68,-177.44,20.5387181527,100.0,79.4612818473,27.2393608804,100.0,72.7606391196,..,..,..
2010,Central African Republic,2010_Central African Republic,69.45608215,210.99304025,210993040.25,141.5369581,183.33175172,488.61546164,305.28370992,-113.87566957,-277.62242139,-163.74675182,32.9186602874,100.0,67.0813397126,37.5206611565,100.0,62.4793388435,..,..,..
2010, Chad,2010_ Chad,389.638055,4011.351905,4011351905.0,3621.71385,2247.551079,4629.901179,2382.3501,-1857.913024,-618.549274,1239.36375,9.713385019,100.0,90.286614981,48.5442559594,100.0,51.4557440406,..,..,..
2010,Republic of the Congo,2010_Republic of the Congo,398.76675072,9757.16619184,9757166191.84,9358.39944112,4856.47425582,8919.45315449,4062.97889867,-4457.7075051,837.71303735,5295.42054245,4.0869115364,100.0,95.9130884636,54.4481166245,100.0,45.5518833755,..,..,..
2010,Democratic Republic of Congo,2010_Democratic Republic of Congo,388.6,8866.5,8866500000.0,8477.9,2662.7,10705.2,8042.5,-2274.1,-1838.7,435.4,4.3827891502,100.0,95.6172108498,24.8729589358,100.0,75.1270410642,..,..,..
2010, Equatorial Guinea,2010_ Equatorial Guinea,51.68824718,12116.65391285,12116653912.85,12064.96566567,2002.71767112,6860.20146301,4857.48379189,-1951.02942394,5256.45244984,7207.48187378,0.4265884588,100.0,99.5734115412,29.1932778056,100.0,70.8067221944,..,..,..
2010, Gabon,2010_ Gabon,-,..,..,7444.72285206,-,-,2375.84220547,-,-,5068.88064659,-,-,97.7363091768,-,-,54.8475808707,..,..,..
2010,Ghana,2010_Ghana,1477.3,9437.38,9437380000.0,7960.08,3003.23,13925.33,10922.1,-1525.93,-4487.95,-2962.02,15.6537089743,100.0,84.3462910257,21.5666702333,100.0,78.4333297667,..,..,..
2010,Guatemala,2010_Guatemala,2267.443919,10803.023919,10803023919.0,8535.58,2299.2,15105.7,12806.5,-31.756081,-4302.676081,-4270.92,20.9889743465,100.0,79.0110256535,15.2207444872,100.0,84.7792555128,..,..,..
2010, Guinea,2010_ Guinea,62.41,1533.58,1533580000.0,1471.17,395.53,1800.45,1404.92,-333.12,-266.87,66.25,4.0695627225,100.0,95.9304372775,21.9683967897,100.0,78.0316032103,..,..,..
2010,Indonesia,2010_Indonesia,16765.8,174765.8,174765800000.0,158000.0,26089.3,153089.3,127000.0,-9323.5,21676.5,31000.0,9.5932957135,100.0,90.4067042865,17.0418833975,100.0,82.9581166025,..,..,..
2010,Iraq,2010_Iraq,2833.6,54593.9,54593900000.0,51760.3,9863.5,47191.5,37328.0,-7029.9,7402.4,14432.3,5.190323461,100.0,94.809676539,20.9010097157,100.0,79.0989902843,..,..,..
2010,Kazakhstan,2010_Kazakhstan,4113.48372,65510.66,65510660000.0,61397.17628,11308.0417,44234.8,32926.7583,-7194.55798,21275.86,28470.41798,6.2791059043,100.0,93.7208940957,25.5636776927,100.0,74.4363223073,..,..,..
2010,Kyrgyzstan,2010_Kyrgyzstan,727.797,2506.497,2506497000.0,1778.7,924.249,3905.145,2980.896,-196.452,-1398.648,-1202.196,29.0364201513,100.0,70.9635798487,23.6674694538,100.0,76.3325305462,..,..,..
2010,Liberia,2010_Liberia,157.993,399.203,399203000.0,241.21,1078.59,1797.657,719.067,-920.597,-1398.454,-477.857,39.5771073865,100.0,60.4228926135,59.9997663625,100.0,40.0002336375,..,..,..
2010,Madagascar,2010_Madagascar,1038.94,2110.14100952,2110141009.52,1071.20100952,1134.92,3281.89914912,2146.97914912,-95.98,-1171.7581396,-1075.7781396,49.2355721875,100.0,50.7644278125,34.5811966923,100.0,65.4188033077,..,..,..
2010,Mali,2010_Mali,380.75696,2436.315,2436315000.0,2055.55804,1014.1228,3744.8,2730.6772,-633.36584,-1308.485,-675.11916,15.6283961639,100.0,84.3716038361,27.0808267464,100.0,72.9191732536,..,..,..
2010,Mauritania,2010_Mauritania,119.0,2201.62029909,2201620299.09,2082.62029909,669.9,2517.33753505,1847.43753505,-550.9,-315.71723596,235.18276404,5.4051100478,100.0,94.5948899522,26.6114492265,100.0,73.3885507735,..,..,..
2010,Mongolia,2010_Mongolia,486.006,3394.506,3394506000.0,2908.5,780.497,3869.367,3088.87,-294.491,-474.861,-180.37,14.3174293992,100.0,85.6825706008,20.1711804541,100.0,79.8288195459,..,..,..
2010,Mozambique,2010_Mozambique,611.081,2944.331,2944331000.0,2333.25,1238.799,4751.229,3512.43,-627.718,-1806.898,-1179.18,20.754493975,100.0,79.245506025,26.0732328414,100.0,73.9267671586,..,..,..
2010,Niger,2010_Niger,119.032,1270.168,1270168000.0,1151.136,842.924,2807.366,1964.442,-723.892,-1537.198,-813.306,9.3713587494,100.0,90.6286412506,30.0254402169,100.0,69.9745597831,..,..,..
2010,Nigeria,2010_Nigeria,3091.938,80975.024,80975024000.0,77883.086,21411.481,67785.513,46374.032,-18319.543,13189.511,31509.054,3.8183847899,100.0,96.1816152101,31.587104755,100.0,68.412895245,..,..,..
2010,Norway,2010_Norway,39721.082332,172106.149893,172106149893.0,132385.067561,42911.323292,117219.17322,74307.849928,-3190.24096,54886.976673,58077.217633,23.0794090488,100.0,76.9205909512,36.6077682628,100.0,63.3922317372,..,..,..
2010,Peru,2010_Peru,3692.748,39257.548,39257548000.0,35564.8,6038.232,34853.532,28815.3,-2345.484,4404.016,6749.5,9.4064662419,100.0,90.5935337581,17.3245913786,100.0,82.6754086214,..,..,..
2010,Sierra Leone,2010_Sierra Leone,60.029,422.91,422910000.0,362.881,257.676,1138.426,880.75,-197.647,-715.516,-517.869,14.1942730132,100.0,85.8057269868,22.6344092633,100.0,77.3655907367,..,..,..
2010,Timor-Leste,2010_Timor-Leste,74.64,103.42,103420000.0,28.78,1036.485,1342.744,306.259,-961.845,-1239.324,-277.479,72.1717269387,100.0,27.8282730613,77.1915569908,100.0,22.8084430092,..,..,..
2010,Togo,2010_Togo,320.219,1296.38,1296380000.0,976.161,397.931,1828.356,1430.425,-77.712,-531.976,-454.264,24.7010135917,100.0,75.2989864083,21.7644156827,100.0,78.2355843173,..,..,..
2010,Trinidad and Tobago,2010_Trinidad and Tobago,874.2,12113.1,12113100000.0,11238.9,386.6,6890.1,6503.5,487.6,5223.0,4735.4,7.2169799638,100.0,92.7830200362,5.6109490428,100.0,94.3890509572,..,..,..
2010,Tanzania,2010_Tanzania,2045.747,6370.027,6370027000.0,4324.28,1888.875,9054.393,7165.518,156.872,-2684.366,-2841.238,32.1152013955,100.0,67.8847986045,20.8614205281,100.0,79.1385794719,..,..,..
2010,Yemen,2010_Yemen,1611.7,9261.47,9261470000.0,7649.77,2348.5,11048.98,8700.48,-736.8,-1787.51,-1050.71,17.4022050495,100.0,82.5977949505,21.255355698,100.0,78.744644302,..,..,..
2010,Zambia,2010_Zambia,310.9,7724.5,7724500000.0,7413.6,877.795,5587.685,4709.89,-566.895,2136.815,2703.71,4.0248559777,100.0,95.9751440223,15.7094574945,100.0,84.2905425055,..,..,..
2011,Afghanistan,2011_Afghanistan,3475.776,6315.776,6315776000.0,2840.0,1288.044,11487.044,10199.0,2187.732,-5171.268,-7359.0,55.0332374042,100.0,44.9667625958,11.2130152892,100.0,88.7869847108,..,..,..
2011,Albania,2011_Albania,2436.97,4391.29,4391290000.0,1954.32,2248.359,7323.869,5075.51,188.611,-2932.579,-3121.19,55.4955377577,100.0,44.5044622423,30.6990608379,100.0,69.3009391621,..,..,..
2011,Azerbaijan,2011_Azerbaijan,2731.689,37226.526,37226526000.0,34494.837,5728.656,15895.126,10166.47,-2996.967,21331.4,24328.367,7.3380175201,100.0,92.6619824799,36.0403308536,100.0,63.9596691464,..,..,..
2011,Burkina Faso,2011_Burkina Faso,419.666346,2814.57066,2814570660.0,2394.904314,1131.294786,3511.597606,2380.30282,-711.62844,-697.026946,14.601494,14.9104924586,100.0,85.0895075414,32.21595732,100.0,67.78404268,..,..,..
2011, Cameroon,2011_ Cameroon,1858.086,7510.999,7510999000.0,5652.913,1981.615,8214.099,6232.484,-123.529,-703.1,-579.571,24.7382006042,100.0,75.2617993958,24.1245570573,100.0,75.8754429427,..,..,..
2011,Central African Republic,2011_Central African Republic,73.96167556,265.3295639,265329563.89999998,191.36788834,186.06977404,491.87693115,305.80715711,-112.10809848,-226.54736725,-114.43926877,27.875399361,100.0,72.124600639,37.8285221885,100.0,62.1714778115,..,..,..
2011, Chad,2011_ Chad,419.999722,4887.297338,4887297338.0,4467.297616,2374.749731,5059.613484,2684.863753,-1954.750009,-172.316146,1782.433863,8.5937010367,100.0,91.4062989633,46.9353980993,100.0,53.0646019007,..,..,..
2011,Republic of the Congo,2011_Republic of the Congo,473.43949341,12052.99809691,12052998096.91,11579.5586035,5460.44851716,10703.88627279,5243.43775563,-4987.00902375,1349.11182412,6336.12084787,3.9279811513,100.0,96.0720188487,51.0137007999,100.0,48.9862992001,..,..,..
2011,Democratic Republic of Congo,2011_Democratic Republic of Congo,739.361,10211.288,10211288000.0,9471.927,2889.302,11804.884,8915.582,-2149.941,-1593.596,556.345,7.2406242973,100.0,92.7593757027,24.4754798099,100.0,75.5245201901,..,..,..
2011, Equatorial Guinea,2011_ Equatorial Guinea,57.139742,15404.71291822,15404712918.220001,15347.57317622,2612.39419665,8480.37366539,5867.97946874,-2555.25445465,6924.33925283,9479.59370748,0.3709237706,100.0,99.6290762294,30.8051779288,100.0,69.1948220712,..,..,..
2011, Gabon,2011_ Gabon,-,..,..,9893.06286106,-,-,2891.71078229,-,-,7001.35207877,-,-,98.1291516019,-,-,53.3174429509,..,..,..
2011,Ghana,2011_Ghana,1871.12,14656.53,14656530000.0,12785.41,3666.55,19509.21,15842.66,-1795.43,-4852.68,-3057.25,12.7664597282,100.0,87.2335402718,18.7939439885,100.0,81.2060560115,..,..,..
2011,Guatemala,2011_Guatemala,2238.623906,12757.323906,12757323906.0,10518.7,2388.337,17870.337,15482.0,-149.713094,-5113.013094,-4963.3,17.5477547054,100.0,82.4522452946,13.3648123144,100.0,86.6351876856,..,..,..
2011, Guinea,2011_ Guinea,77.38,1510.1,1510100000.0,1432.72,571.98,2677.55,2105.57,-494.6,-1167.45,-672.85,5.1241639627,100.0,94.8758360373,21.3620660679,100.0,78.6379339321,..,..,..
2011,Indonesia,2011_Indonesia,20690.338,221690.338,221690338000.0,201000.0,31322.566,197322.566,166000.0,-10632.228,24367.772,35000.0,9.3329904166,100.0,90.6670095834,15.8737880998,100.0,84.1262119002,..,..,..
2011,Iraq,2011_Iraq,2822.0,82506.0,82506000000.0,79684.0,11124.0,51757.0,40633.0,-8302.0,30749.0,39051.0,3.4203573073,100.0,96.5796426927,21.4927449427,100.0,78.5072550573,..,..,..
2011,Kazakhstan,2011_Kazakhstan,4334.53624,89531.64,89531640000.0,85197.10376,10928.4418,51322.7,40394.2582,-6593.90556,38208.94,44802.84556,4.841345741,100.0,95.158654259,21.2935831513,100.0,78.7064168487,..,..,..
2011,Kyrgyzstan,2011_Kyrgyzstan,1143.786,3410.748,3410748000.0,2266.962,1137.957,5073.9,3935.943,5.829,-1663.152,-1668.981,33.5347554261,100.0,66.4652445739,22.4276591971,100.0,77.5723408029,..,..,..
2011,Liberia,2011_Liberia,604.078,1249.737,1249737000.0,645.659,1242.773,3311.209,2068.436,-638.695,-2061.472,-1422.777,48.3364099807,100.0,51.6635900193,37.5323031557,100.0,62.4676968443,..,..,..
2011,Madagascar,2011_Madagascar,1102.78,2692.55079094,2692550790.94,1589.77079094,1179.36,3644.04844089,2464.68844089,-76.58,-951.49764995,-874.91764995,40.9567018647,100.0,59.0432981353,32.3640044618,100.0,67.6359955382,..,..,..
2011,Mali,2011_Mali,409.55023,2800.659,2800659000.0,2391.10877,1115.6382,3850.98,2735.3418,-706.08797,-1050.321,-344.23303,14.6233522182,100.0,85.3766477818,28.9702413412,100.0,71.0297586588,..,..,..
2011,Mauritania,2011_Mauritania,209.6,2891.34400703,2891344007.0299997,2681.74400703,761.4,3243.3602083,2481.9602083,-551.8,-352.01620127,199.78379873,7.2492238727,100.0,92.7507761273,23.4756533687,100.0,76.5243466313,..,..,..
2011,Mongolia,2011_Mongolia,621.657,5439.157,5439157000.0,4817.5,1782.2,7592.59,5810.39,-1160.543,-2153.433,-992.89,11.429289502,100.0,88.570710498,23.4728860639,100.0,76.5271139361,..,..,..
2011,Mozambique,2011_Mozambique,729.083,3847.357,3847357000.0,3118.274,2164.707,7532.291,5367.584,-1435.624,-3684.934,-2249.31,18.9502299891,100.0,81.0497700109,28.7390250855,100.0,71.2609749145,..,..,..
2011,Niger,2011_Niger,73.733659,1344.090485,1344090485.0,1270.356826,865.022223,3060.853108,2195.830885,-791.288564,-1716.762623,-925.474059,5.4857660122,100.0,94.5142339878,28.2608211658,100.0,71.7391788342,..,..,..
2011,Nigeria,2011_Nigeria,3386.875,99755.753,99755753000.0,96368.878,24573.304,86226.123,61652.819,-21186.429,13529.63,34716.059,3.395167595,100.0,96.604832405,28.4986766713,100.0,71.5013233287,..,..,..
2011,Norway,2011_Norway,42255.92824,203746.96908,203746969080.0,161491.04084,47177.412763,137263.149148,90085.736385,-4921.484523,66483.819932,71405.304455,20.7394143976,100.0,79.2605856024,34.3700498319,100.0,65.6299501681,..,..,..
2011,Peru,2011_Peru,4364.353,50632.851,50632851000.0,46268.498,6496.831,43463.542,36966.711,-2132.478,7169.309,9301.787,8.619607456,100.0,91.380392544,14.9477716289,100.0,85.0522283711,..,..,..
2011,Sierra Leone,2011_Sierra Leone,160.011,545.726,545726000.0,385.715,435.166,2491.195,2056.029,-275.155,-1945.469,-1670.314,29.3207580361,100.0,70.6792419639,17.4681628696,100.0,82.5318371304,..,..,..
2011,Timor-Leste,2011_Timor-Leste,79.456,104.522,104522000.0,25.066,1485.128,1859.065,373.937,-1405.672,-1754.543,-348.871,76.0184458774,100.0,23.9815541226,79.885749019,100.0,20.114250981,..,..,..
2011,Togo,2011_Togo,1008.706209,2191.499853,2191499853.0,1182.793644,1370.572533,3394.211584,2023.639051,-361.866324,-1202.711731,-840.845407,46.0281212257,100.0,53.9718787743,40.3797022985,100.0,59.6202977015,..,..,..
2011,Trinidad and Tobago,2011_Trinidad and Tobago,5812.234,20756.13,20756130000.0,14943.896,5504.0,15014.879,9510.879,308.234,5741.251,5433.017,28.0024937211,100.0,71.9975062789,36.6569720608,100.0,63.3430279392,..,..,..
2011,Tanzania,2011_Tanzania,2300.335,7398.236,7398236000.0,5097.901,2208.09,12035.574,9827.484,92.245,-4637.338,-4729.583,31.0930200118,100.0,68.9069799882,18.3463622092,100.0,81.6536377908,..,..,..
2011,Yemen,2011_Yemen,1247.87,9910.02,9910020000.0,8662.15,2273.1,10521.52,8248.42,-1025.23,-611.5,413.73,12.5920028416,100.0,87.4079971584,21.6042929159,100.0,78.3957070841,..,..,..
2011,Zambia,2011_Zambia,375.21,9034.981,9034981000.0,8659.771,1103.578,7557.818,6454.24,-728.368,1477.163,2205.531,4.1528587609,100.0,95.8471412391,14.6018070295,100.0,85.3981929705,..,..,..
2012,Afghanistan,2012_Afghanistan,3055.881,5840.881,5840881000.0,2785.0,2238.877,13898.877,11660.0,817.004,-8057.996,-8875.0,52.318836833,100.0,47.681163167,16.108330191,100.0,83.891669809,..,..,..
2012,Albania,2012_Albania,2141.426,4101.21,4101210000.0,1959.784,1871.601,6398.594,4526.993,269.825,-2297.384,-2567.209,52.214492796,100.0,47.785507204,29.2501915265,100.0,70.7498084735,..,..,..
2012,Azerbaijan,2012_Azerbaijan,4280.835,36914.84,36914840000.0,32634.005,7204.598,17622.07,10417.472,-2923.763,19292.77,22216.533,11.5965151142,100.0,88.4034848858,40.883948367,100.0,59.116051633,..,..,..
2012,Burkina Faso,2012_Burkina Faso,425.4597,3289.065142,3289065142.0,2863.605442,1208.44448,3874.87929,2666.43481,-782.98478,-585.814148,197.170632,12.9355814382,100.0,87.0644185618,31.1866354939,100.0,68.8133645061,..,..,..
2012, Cameroon,2012_ Cameroon,1628.197,7385.311,7385311000.0,5757.114,2128.641,8159.858,6031.217,-500.444,-774.547,-274.103,22.0464243144,100.0,77.9535756856,26.0867407251,100.0,73.9132592749,..,..,..
2012,Central African Republic,2012_Central African Republic,68.9483612,252.28832167,252288321.67,183.33996047,178.83481187,474.01998327,295.1851714,-109.88645067,-221.7316616,-111.84521093,27.3291925459,100.0,72.6708074541,37.7272727273,100.0,62.2727272727,..,..,..
2012, Chad,2012_ Chad,415.250093,4710.708838,4710708838.0,4295.458745,2473.147017,5378.281775,2905.134758,-2057.896924,-667.572937,1390.323987,8.8150235406,100.0,91.1849764594,45.9839614298,100.0,54.0160385702,..,..,..
2012,Republic of the Congo,2012_Republic of the Congo,488.5148092,11042.90272599,11042902725.99,10554.38791679,5137.24053771,10651.93417781,5514.6936401,-4648.72572851,390.96854818,5039.69427669,4.4237898433,100.0,95.5762101567,48.2282414814,100.0,51.7717585186,..,..,..
2012,Democratic Republic of Congo,2012_Democratic Republic of Congo,287.692,8821.863,8821863000.0,8534.171,2289.034,10644.736,8355.702,-2001.342,-1822.873,178.469,3.2611252294,100.0,96.7388747706,21.5039057803,100.0,78.4960942197,..,..,..
2012, Equatorial Guinea,2012_ Equatorial Guinea,59.35043592,17219.26558242,17219265582.420002,17159.9151465,3078.77937895,10171.45028567,7092.67090672,-3019.42894303,7047.81529675,10067.24423978,0.3446746067,100.0,99.6553253933,30.2688337698,100.0,69.7311662302,..,..,..
2012, Gabon,2012_ Gabon,179.618316,9879.333582,9879333582.0,9699.715266,2515.010243,5431.264811,2916.254568,-2335.391927,4448.068771,6783.460698,1.8181217843,100.0,98.1818782157,46.3061612814,100.0,53.6938387186,..,..,..
2012,Ghana,2012_Ghana,3259.41,16802.81,16802810000.000002,13543.4,4236.43,21999.63,17763.2,-977.02,-5196.82,-4219.8,19.3980054527,100.0,80.6019945473,19.2568238648,100.0,80.7431761352,..,..,..
2012,Guatemala,2012_Guatemala,2430.24363,12532.94363,12532943630.0,10102.7,2415.464,18253.164,15837.7,14.77963,-5720.22037,-5735.0,19.3908446551,100.0,80.6091553449,13.233124953,100.0,86.766875047,..,..,..
2012, Guinea,2012_ Guinea,159.06,2086.65,2086650000.0,1927.59,881.78,3135.74,2253.96,-722.72,-1049.09,-326.37,7.6227445906,100.0,92.3772554094,28.1203160976,100.0,71.8796839024,..,..,..
2012,Indonesia,2012_Indonesia,23113.208,211113.208,211113208000.0,188000.0,33887.398,213887.398,180000.0,-10774.19,-2774.19,8000.0,10.9482529392,100.0,89.0517470608,15.843569241,100.0,84.156430759,..,..,..
2012,Iraq,2012_Iraq,2833.0,97040.0,97040000000.0,94207.0,13291.0,63446.0,50155.0,-10458.0,33594.0,44052.0,2.9194146744,100.0,97.0805853256,20.9485231535,100.0,79.0514768465,..,..,..
2012,Kazakhstan,2012_Kazakhstan,4820.79643,91759.34,91759340000.0,86938.54357,12735.2682,61562.0,48826.7318,-7914.47177,30197.34,38111.81177,5.2537392161,100.0,94.7462607839,20.6868980865,100.0,79.3131019135,..,..,..
2012,Kyrgyzstan,2012_Kyrgyzstan,1230.065,3150.687,3150687000.0,1920.622,1531.764,6498.286,4966.522,-301.699,-3347.599,-3045.9,39.0411678469,100.0,60.9588321531,23.5718157065,100.0,76.4281842935,..,..,..
2012,Liberia,2012_Liberia,506.786218,1288.543802,1288543802.0,781.757584,975.947078,3108.167448,2132.22037,-469.16086,-1819.623646,-1350.462786,39.3301506098,100.0,60.6698493902,31.3994369457,100.0,68.6005630543,..,..,..
2012,Madagascar,2012_Madagascar,1358.29981,2873.99255445,2873992554.4500003,1515.69274445,1369.833327,3994.64218153,2624.80885453,-11.533517,-1120.64962708,-1109.11611008,47.2617720563,100.0,52.7382279437,34.2917654386,100.0,65.7082345614,..,..,..
2012,Mali,2012_Mali,340.243593,3343.261663,3343261663.0,3003.01807,1049.30287,3953.977837,2904.674967,-709.059277,-610.716174,98.343103,10.1769956197,100.0,89.8230043803,26.5379046939,100.0,73.4620953061,..,..,..
2012,Mauritania,2012_Mauritania,160.86515714,2801.86515714,2801865157.14,2641.0,1024.67049678,4153.47049678,3128.8,-863.80533964,-1351.60533964,-487.8,5.7413597057,100.0,94.2586402943,24.6702245164,100.0,75.3297754836,..,..,..
2012,Mongolia,2012_Mongolia,960.909,5345.578,5345578000.0,4384.669,2061.204,7999.195,5937.991,-1100.295,-2653.617,-1553.322,17.9757736207,100.0,82.0242263793,25.7676428691,100.0,74.2323571309,..,..,..
2012,Mozambique,2012_Mozambique,1100.354,4955.892,4955892000.0,3855.538,4171.032,12069.187,7898.155,-3070.678,-7113.295,-4042.617,22.2029455041,100.0,77.7970544959,34.5593452152,100.0,65.4406547848,..,..,..
2012,Niger,2012_Niger,-,..,..,1524.428196,-,-,1935.13863821,-,-,-410.71044221,-,-,95.1959498644,-,-,67.6607638545,..,..,..
2012,Nigeria,2012_Nigeria,2410.832,98087.457,98087457000.0,95676.625,24044.28,77403.065,53358.785,-21633.448,20684.392,42317.84,2.4578392322,100.0,97.5421607678,31.0637311326,100.0,68.9362688674,..,..,..
2012,Norway,2012_Norway,42903.824403,203375.300759,203375300759.0,160471.476356,48539.062975,136756.164909,88217.101934,-5635.238572,66619.13585,72254.374422,21.0958873781,100.0,78.9041126219,35.4931443181,100.0,64.5068556819,..,..,..
2012,Peru,2012_Peru,5129.911,51063.297,51063297000.0,45933.386,7387.931,48500.591,41112.66,-2258.02,2562.706,4820.726,10.0461805277,100.0,89.9538194723,15.2326618041,100.0,84.7673381959,..,..,..
2012,Sierra Leone,2012_Sierra Leone,181.98,1346.462,1346462000.0,1164.482,531.182,2551.552,2020.37,-349.202,-1205.09,-855.888,13.5154204129,100.0,86.4845795871,20.8179962627,100.0,79.1820037373,..,..,..
2012,Timor-Leste,2012_Timor-Leste,69.423,102.689,102689000.0,33.266,991.007,1663.142,672.135,-921.584,-1560.453,-638.869,67.6050988908,100.0,32.3949011092,59.5864333893,100.0,40.4135666107,..,..,..
2012,Togo,2012_Togo,-,..,..,1204.14261862,-,-,2060.48250547,-,-,-856.33988685,-,-,56.6086265587,-,-,61.9037755617,..,..,..
2012,Trinidad and Tobago,2012_Trinidad and Tobago,-,..,..,12983.37652476,-,-,9064.97998454,-,-,3918.39654022,-,-,67.3541394901,-,-,60.6304381421,..,..,..
2012,Tanzania,2012_Tanzania,2632.142,8544.395,8544395000.0,5912.253,2359.539,12684.419,10324.88,272.603,-4140.024,-4412.627,30.8054812541,100.0,69.1945187459,18.6018689543,100.0,81.3981310457,..,..,..
